37.3750000000, 67.0000000000, 64.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
37.5000000000, 65.0000000000, 63.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
37.6250000000, 67.0000000000, 64.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
37.7500000000, 65.0000000000, 63.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
37.8750000000, 67.0000000000, 64.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
38.0000000000, 64.0000000000, 62.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
40.0000000000, 72.0000000000, 67.0000000000, 1.9979167000, 1.0000000000, 88.0000000000
42.0000000000, 74.0000000000, 68.0000000000, 1.9979167000, 1.0000000000, 49.0000000000
44.0000000000, 71.0000000000, 66.0000000000, 1.9979167000, 1.0000000000, 49.0000000000
46.0000000000, 72.0000000000, 67.0000000000, 0.9979166400, 1.0000000000, 49.0000000000
47.0000000000, 76.0000000000, 69.0000000000, 0.9979166400, 1.0000000000, 49.0000000000
48.0000000000, 77.0000000000, 70.0000000000, 1.9979167000, 1.0000000000, 49.0000000000
50.0000000000, 78.0000000000, 70.0000000000, 0.9979166400, 1.0000000000, 49.0000000000
51.0000000000, 79.0000000000, 71.0000000000, 0.9979166400, 1.0000000000, 49.0000000000
52.0000000000, 81.0000000000, 72.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
53.0000000000, 83.0000000000, 73.0000000000, 0.1625000000, 1.0000000000, 88.0000000000
53.1645850000, 81.0000000000, 72.0000000000, 0.1625000000, 1.0000000000, 88.0000000000
53.3312500000, 80.0000000000, 71.0000000000, 0.1625000000, 1.0000000000, 88.0000000000
53.5000000000, 81.0000000000, 72.0000000000, 0.2458333400, 1.0000000000, 88.0000000000
53.7500000000, 83.0000000000, 73.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
54.0000000000, 84.0000000000, 74.0000000000, 1.4979167000, 1.0000000000, 88.0000000000
55.5000000000, 84.0000000000, 74.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
56.0000000000, 84.0000000000, 74.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
56.2500000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
56.5000000000, 77.0000000000, 70.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
56.7500000000, 78.0000000000, 70.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
57.0000000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
57.2500000000, 71.0000000000, 66.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
57.5000000000, 72.0000000000, 67.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
57.7500000000, 74.0000000000, 68.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
58.0000000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
58.2500000000, 64.0000000000, 62.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
58.5000000000, 65.0000000000, 63.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
58.7500000000, 66.0000000000, 63.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
59.0000000000, 67.0000000000, 64.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
59.2500000000, 59.0000000000, 59.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
59.5000000000, 60.0000000000, 60.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
59.7500000000, 62.0000000000, 61.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
60.0000000000, 64.0000000000, 62.0000000000, 1.9979167000, 1.0000000000, 88.0000000000
62.0000000000, 65.0000000000, 63.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
63.0000000000, 69.0000000000, 65.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
64.0000000000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
64.0000000000, 60.0000000000, 60.0000000000, 0.1250000000, 1.0000000000, 88.0000000000
64.1229200000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
64.2479200000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
64.3708340000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
64.5000000000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
64.6229200000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
64.7479200000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
64.8708340000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
65.0000000000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
65.1229200000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
65.2479200000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
65.3708340000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
65.5000000000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
65.6229200000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
65.7479200000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
65.8708340000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
66.0000000000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
66.1229200000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
66.2479200000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
66.3708340000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
66.5000000000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
66.6229200000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
66.7479200000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
66.8708340000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
67.0000000000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
67.1229200000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
67.2479200000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
67.3708340000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
67.5000000000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
67.6229200000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
67.7479200000, 62.0000000000, 61.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
67.8708340000, 64.0000000000, 62.0000000000, 0.1208333300, 1.0000000000, 88.0000000000
68.0000000000, 60.0000000000, 60.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
68.5000000000, 79.0000000000, 71.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
69.0000000000, 78.0000000000, 70.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
69.5000000000, 81.0000000000, 72.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
70.0000000000, 79.0000000000, 71.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
70.5000000000, 76.0000000000, 69.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
71.0000000000, 77.0000000000, 70.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
71.5000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
72.0000000000, 72.0000000000, 67.0000000000, 2.9979167000, 1.0000000000, 75.0000000000
75.0000000000, 71.0000000000, 66.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
75.5000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
76.0000000000, 77.0000000000, 70.0000000000, 3.9979167000, 1.0000000000, 75.0000000000
80.5000000000, 86.0000000000, 75.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
81.0000000000, 85.0000000000, 74.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
81.5000000000, 88.0000000000, 76.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
82.0000000000, 86.0000000000, 75.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
82.5000000000, 83.0000000000, 73.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
83.0000000000, 84.0000000000, 74.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
83.5000000000, 81.0000000000, 72.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
84.0000000000, 79.0000000000, 71.0000000000, 7.9979167000, 1.0000000000, 75.0000000000
92.5000000000, 88.0000000000, 76.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
93.0000000000, 86.0000000000, 75.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
93.5000000000, 89.0000000000, 77.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
94.0000000000, 88.0000000000, 76.0000000000, 0.2479166700, 1.0000000000, 75.0000000000
94.5000000000, 84.0000000000, 74.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
95.0000000000, 83.0000000000, 73.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
95.5000000000, 86.0000000000, 75.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
96.0000000000, 84.0000000000, 74.0000000000, 0.2479166700, 1.0000000000, 75.0000000000
96.5000000000, 81.0000000000, 72.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
97.0000000000, 80.0000000000, 71.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
97.5000000000, 83.0000000000, 73.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
98.0000000000, 81.0000000000, 72.0000000000, 0.2479166700, 1.0000000000, 75.0000000000
98.5000000000, 79.0000000000, 71.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
99.0000000000, 78.0000000000, 70.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
99.5000000000, 81.0000000000, 72.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
100.0000000000, 79.0000000000, 71.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
100.5000000000, 78.0000000000, 70.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
101.0000000000, 76.0000000000, 69.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
101.5000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
102.0000000000, 73.0000000000, 67.0000000000, 0.2479166700, 1.0000000000, 75.0000000000
102.5000000000, 79.0000000000, 71.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
103.0000000000, 76.0000000000, 69.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
103.5000000000, 73.0000000000, 67.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
104.0000000000, 74.0000000000, 68.0000000000, 0.2479166700, 1.0000000000, 75.0000000000
104.5000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
105.0000000000, 76.0000000000, 69.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
105.5000000000, 73.0000000000, 67.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
106.0000000000, 74.0000000000, 68.0000000000, 0.2479166700, 1.0000000000, 75.0000000000
106.5000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
107.0000000000, 76.0000000000, 69.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
107.5000000000, 73.0000000000, 67.0000000000, 0.4979166700, 1.0000000000, 75.0000000000
108.0000000000, 74.0000000000, 68.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
108.5000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
109.0000000000, 76.0000000000, 69.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
109.5000000000, 73.0000000000, 67.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
110.0000000000, 74.0000000000, 68.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
110.5000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
111.0000000000, 76.0000000000, 69.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
111.5000000000, 73.0000000000, 67.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
112.0000000000, 74.0000000000, 68.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
112.5000000000, 72.0000000000, 67.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
113.0000000000, 71.0000000000, 66.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
113.5000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
114.0000000000, 72.0000000000, 67.0000000000, 0.9979166400, 1.0000000000, 49.0000000000
